Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Bahrain,BHR,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,83.4000015259,84.3000030518,85.3000030518,86.1999969482,86.9000015259,87.1999969482,87.3000030518,87.1999969482,86.9000015259,..
Bahrain,BHR,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,36.2999992371,37,37.7000007629,38.4000015259,38.9000015259,39.2999992371,39.4000015259,39.4000015259,39.2000007629,..
Bahrain,BHR,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,66,67.0999984741,68.3000030518,69.3000030518,70.0999984741,70.5,70.5999984741,70.5,70.1999969482,..
Bahrain,BHR,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,94.5567932129,..,..,..,..
Bahrain,BHR,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,76.298,76.449,76.6,76.749,76.899,77.048,77.198,77.347,77.494,..
Bahrain,BHR,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,74.725,74.91,75.083,75.241,75.386,75.519,75.644,75.764,75.885,..
Bahrain,BHR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,21863.5454560134,21904.5756413636,20775.0485111556,18467.8479660362,17283.9650594014,17442.0586703284,17093.2317724006,17395.3210050863,..,..
Bangladesh,BGD,Population_ total,SP.POP.TOTL,142929979,144839238,146592687,148252473,149905836,151616777,153405612,155257387,157157394,159077513
Bangladesh,BGD,Rural population,SP.RUR.TOTL,104611881,104983825,105199310,105306697,105370311,105431274,105504710,105590549,105683633,105761094
Bangladesh,BGD,Urban population,SP.URB.TOTL,38318098,39855413,41393377,42945776,44535525,46185503,47900902,49666838,51473761,53316419
Bangladesh,BGD,Labor force_ total,SL.TLF.TOTL.IN,66215874,67560318,68862978,70144585,71433442,72754497,74336699,75826258,77333240,..
Bangladesh,BGD,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,85,84.8000030518,84.6999969482,84.5,84.4000015259,84.1999969482,84.0999984741,84.0999984741,84.0999984741,..
Bangladesh,BGD,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,55.5,55.7999992371,56.0999984741,56.2999992371,56.5999984741,56.9000015259,57.0999984741,57.2999992371,57.4000015259,..
Bangladesh,BGD,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,70.6999969482,70.6999969482,70.6999969482,70.6999969482,70.6999969482,70.6999969482,70.8000030518,70.8000030518,70.8000030518,..
Bangladesh,BGD,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,59.7215385437,..
Bangladesh,BGD,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,68.033,68.485,68.928,69.365,69.799,70.229,70.656,71.078,71.496,..
Bangladesh,BGD,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,66.972,67.318,67.669,68.029,68.399,68.778,69.164,69.549,69.929,..
Bangladesh,BGD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,171.286668978,191.6469624067,200.6171017249,202.5328778158,220.2115733506,247.3209148879,258.3738592301,278.5954397133,..,..
Barbados,BRB,Population_ total,SP.POP.TOTL,274013,275040,276154,277315,278466,279566,280602,281580,282503,283380
Barbados,BRB,Rural population,SP.RUR.TOTL,183756,184931,186166,187437,188702,189937,191076,192125,193085,193962
Barbados,BRB,Urban population,SP.URB.TOTL,90257,90109,89988,89878,89764,89629,89526,89455,89418,89418
Barbados,BRB,Labor force_ total,SL.TLF.TOTL.IN,153357,154496,155722,157194,158583,159399,160621,161442,161908,..
Barbados,BRB,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,76.4000015259,76.3000030518,76.3000030518,76.4000015259,76.6999969482,76.6999969482,76.6999969482,76.6999969482,76.5999984741,..
Barbados,BRB,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,65,65.3000030518,65.5,65.6999969482,65.8000030518,65.9000015259,65.9000015259,65.9000015259,65.9000015259,..
Barbados,BRB,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,70.5999984741,70.6999969482,70.8000030518,71,71.1999969482,71.1999969482,71.3000030518,71.3000030518,71.1999969482,..
Barbados,BRB,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,76.366,76.547,76.724,76.9,77.074,77.247,77.418,77.588,77.757,..
Barbados,BRB,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,71.647,71.818,71.986,72.151,72.313,72.473,72.633,72.793,72.953,..
Barbados,BRB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Population_ total,SP.POP.TOTL,9663000,9604000,9560000,9528000,9507000,9490000,9473000,9464000,9466000,9470000
Belarus,BLR,Rural population,SP.RUR.TOTL,2671433,2610751,2555101,2503387,2455468,2409036,2363892,2321803,2283483,2246568
Belarus,BLR,Urban population,SP.URB.TOTL,6991567,6993249,7004899,7024613,7051532,7080964,7109108,7142197,7182517,7223432
Belarus,BLR,Labor force_ total,SL.TLF.TOTL.IN,4590653,4546515,4506545,4468015,4429643,4452694,4464844,4473876,4482659,..
Belarus,BLR,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,62.7999992371,62.2999992371,62,61.5999984741,61.2000007629,61.7000007629,62.2000007629,62.7000007629,63.0999984741,..
Belarus,BLR,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,50.7999992371,50.4000015259,50,49.5999984741,49.2000007629,49.5,49.7000007629,49.9000015259,50.0999984741,..
Belarus,BLR,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,56.2999992371,55.9000015259,55.5,55.0999984741,54.7000007629,55.0999984741,55.4000015259,55.7000007629,56,..
Belarus,BLR,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,99.6170578003,..,..,..,..,..
Belarus,BLR,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,75.1,75.5,76.15,76.5,76.4,76.5,76.7,77.6,77.9,..
Belarus,BLR,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,62.9,63.6,64.54,64.7,64.7,64.6,64.7,66.6,67.3,..
Belarus,BLR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3245.6793956328,3366.3057059559,3394.2468619247,3481.7380352645,3298.6220679499,3563.856691254,3628.5231711179,3697.5908706678,..,..
Belgium,BEL,Population_ total,SP.POP.TOTL,10478617,10547958,10625700,10709973,10796493,10920272,11047744,11128246,11182817,11225207
Belgium,BEL,Rural population,SP.RUR.TOTL,272758,269184,265961,262823,259764,257609,255534,252389,248706,244934
Belgium,BEL,Urban population,SP.URB.TOTL,10205859,10278774,10359739,10447150,10536729,10662663,10792210,10875857,10934111,10980273
Belgium,BEL,Labor force_ total,SL.TLF.TOTL.IN,4625618,4640923,4731464,4772632,4787091,4898265,4870816,4905243,4955976,..
Belgium,BEL,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,61.2999992371,60.7999992371,61.0999984741,60.7000007629,60.2000007629,60.5999984741,59.4000015259,59.4000015259,59.2999992371,..
Belgium,BEL,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,45.5999984741,45.7999992371,46.5999984741,46.9000015259,46.9000015259,47.5999984741,46.7999992371,46.9000015259,47.5,..
Belgium,BEL,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,53.2000007629,53,53.5999984741,53.5999984741,53.2999992371,53.9000015259,53,53,53.2999992371,..
Belgium,BEL,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,81.9,82.3,82.6,82.6,82.8,83,83.3,83.1,83.1,..
Belgium,BEL,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,76.2,76.6,77.1,76.9,77.3,77.6,78,77.8,77.8,..
Belgium,BEL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8509.997073087,8683.6712850013,8614.4912805745,8521.4967395343,7903.029252184,8368.6560188244,8021.3661721343,7986.5236623993,..,..
Belize,BLZ,Population_ total,SP.POP.TOTL,283279,290751,298403,306165,313925,321609,329193,336707,344193,351706
Belize,BLZ,Rural population,SP.RUR.TOTL,152090,156886,161821,166857,171930,177004,181984,186886,191722,196519
Belize,BLZ,Urban population,SP.URB.TOTL,131189,133865,136582,139308,141995,144605,147209,149821,152471,155187
Belize,BLZ,Labor force_ total,SL.TLF.TOTL.IN,108407,113331,118665,124012,129690,135264,140182,145024,149649,..
Belize,BLZ,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,80.8000030518,80.9000015259,81.3000030518,81.5,82,82.0999984741,82.1999969482,82.3000030518,82.3000030518,..
Belize,BLZ,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,44.7999992371,45.5999984741,46.5,47.2999992371,48.0999984741,48.7999992371,49,49.0999984741,49.2000007629,..
Belize,BLZ,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,62.7000007629,63.2000007629,63.7999992371,64.3000030518,64.9000015259,65.4000015259,65.5,65.5999984741,65.5999984741,..
Belize,BLZ,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,75.267,75.426,75.599,75.802,76.036,76.295,76.562,76.822,77.06,..
Belize,BLZ,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,68.979,69.347,69.673,69.956,70.193,70.39,70.56,70.725,70.9,..
Belize,BLZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Population_ total,SP.POP.TOTL,8182362,8443717,8707637,8973525,9240982,9509798,9779391,10049792,10322232,10598482
Benin,BEN,Rural population,SP.RUR.TOTL,4910890,5037690,5163368,5287380,5409578,5529567,5647012,5761847,5874795,5986659
Benin,BEN,Urban population,SP.URB.TOTL,3271472,3406027,3544269,3686145,3831404,3980231,4132379,4287945,4447437,4611823
Benin,BEN,Labor force_ total,SL.TLF.TOTL.IN,3282245,3399868,3522887,3650531,3782003,3917024,4041450,4169503,4307630,..
Benin,BEN,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,78.6999969482,78.6999969482,78.5999984741,78.5999984741,78.5,78.4000015259,78.4000015259,78.3000030518,78.3000030518,..
Benin,BEN,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,66.1999969482,66.4000015259,66.5999984741,66.8000030518,67,67.3000030518,67.4000015259,67.5,67.5999984741,..
Benin,BEN,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,72.3000030518,72.4000015259,72.5,72.5999984741,72.6999969482,72.8000030518,72.8000030518,72.8000030518,72.9000015259,..
Benin,BEN,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,28.7021121979,..,..,..,..,..,..,..,..
Benin,BEN,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,58.601,58.962,59.307,59.623,59.903,60.146,60.356,60.548,60.734,..
Benin,BEN,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,55.606,56.082,56.509,56.876,57.177,57.414,57.601,57.759,57.91,..
Benin,BEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,73.0720842492,77.4033184893,83.690634394,..,..,..,..,..,..
Bermuda,BMU,Population_ total,SP.POP.TOTL,64154,64523,64888,65273,65636,65124,64564,64798,65001,65181
Bermuda,BMU,Rural population,SP.RUR.TOTL,0,0,0,0,0,0,0,0,0,0
Bermuda,BMU,Urban population,SP.URB.TOTL,64154,64523,64888,65273,65636,65124,64564,64798,65001,65181
Bermuda,BMU,Labor force_ total,SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,81.4,81.5,81.7,81.9,82.1,82.08,85.03,85.55,84.46,..
Bermuda,BMU,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,76.1,76.4,76.3,76.7,76.806,76.63,77.46,77.99,76.87,..
Bermuda,BMU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Population_ total,SP.POP.TOTL,651163,666920,681471,694990,707830,720246,732246,743711,754637,765008
Bhutan,BTN,Rural population,SP.RUR.TOTL,449530,455426,460204,464003,467097,469651,471676,473238,474372,475085
Bhutan,BTN,Urban population,SP.URB.TOTL,201633,211494,221267,230987,240733,250595,260570,270473,280265,289923
Bhutan,BTN,Labor force_ total,SL.TLF.TOTL.IN,305530,318098,329044,338870,347915,359928,370666,382265,393397,..
Bhutan,BTN,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,77.5999984741,77.0999984741,76.5999984741,76.0999984741,75.5,76,76.5,76.9000015259,77.1999969482,..
Bhutan,BTN,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,63.5,64.5,65.0999984741,65.5,65.5999984741,65.9000015259,66.0999984741,66.4000015259,66.6999969482,..
Bhutan,BTN,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,71.1999969482,71.4000015259,71.4000015259,71.3000030518,71.0999984741,71.5,71.8000030518,72.1999969482,72.5,..
Bhutan,BTN,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,52.8146896362,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,64.219,64.936,65.608,66.228,66.794,67.312,67.787,68.235,68.667,..
Bhutan,BTN,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,63.843,64.511,65.135,65.71,66.235,66.712,67.15,67.56,67.955,..
Bhutan,BTN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Population_ total,SP.POP.TOTL,9125405,9283345,9441482,9599916,9758799,9918245,10078238,10238762,10399931,10561887
Bolivia,BOL,Rural population,SP.RUR.TOTL,3267443,3281477,3294700,3307171,3318870,3329952,3340432,3350225,3359594,3368503
Bolivia,BOL,Urban population,SP.URB.TOTL,5857962,6001868,6146782,6292745,6439929,6588293,6737806,6888537,7040337,7193384
Bolivia,BOL,Labor force_ total,SL.TLF.TOTL.IN,4111689,4218626,4333510,4438610,4559198,4677124,4789654,4905914,5025123,..
Bolivia,BOL,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,81.5,81.4000015259,81.1999969482,81.0999984741,81,80.9000015259,80.9000015259,80.9000015259,80.9000015259,..
Bolivia,BOL,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,61.0999984741,61.5,62.2999992371,62.5999984741,63.2000007629,63.7000007629,63.9000015259,64.0999984741,64.1999969482,..
Bolivia,BOL,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,71.0999984741,71.3000030518,71.5999984741,71.6999969482,72,72.1999969482,72.3000030518,72.4000015259,72.5,..
Bolivia,BOL,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,90.7434692383,90.6981048584,91.1678237915,..,92.2261428833,94.4605636597,..,..
Bolivia,BOL,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,66.873,67.213,67.55,67.882,68.212,68.537,68.856,69.168,69.47,..
Bolivia,BOL,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,62.632,62.957,63.278,63.594,63.904,64.208,64.504,64.792,65.072,..
Bolivia,BOL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,481.7320436737,512.6384939911,544.8297205884,533.8588379315,553.0393647825,620.7751472161,636.6192185578,662.5801048994,..,..
Bosnia and Herzegovina,BIH,Population_ total,SP.POP.TOTL,3833377,3838504,3840418,3839749,3837732,3835258,3832310,3828419,3823533,3817554
Bosnia and Herzegovina,BIH,Rural population,SP.RUR.TOTL,2330617,2334540,2336510,2336065,2333993,2330840,2326557,2320864,2313773,2305192
Bosnia and Herzegovina,BIH,Urban population,SP.URB.TOTL,1502760,1503964,1503908,1503684,1503739,1504418,1505753,1507555,1509760,1512362
Bosnia and Herzegovina,BIH,Labor force_ total,SL.TLF.TOTL.IN,1403386,1405664,1440312,1464375,1455936,1479112,1479287,1485855,1490472,..
Bosnia and Herzegovina,BIH,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,56.5,56.2999992371,58,58.2999992371,57.2999992371,57.2000007629,57.2000007629,57.2000007629,57.2999992371,..
Bosnia and Herzegovina,BIH,Labor force participation rate_ female (% of female population ages 15+) (modeled ILO estimate),SL.TLF.CACT.FE.ZS,31.7000007629,31.2999992371,31.3999996185,32.4000015259,32.7999992371,34,34,34.0999984741,34.0999984741,..
Bosnia and Herzegovina,BIH,Labor force participation rate_ total (% of total population ages 15+) (modeled ILO estimate),SL.TLF.CACT.ZS,43.5999984741,43.2999992371,44.2000007629,44.9000015259,44.5999984741,45.2000007629,45.2000007629,45.2999992371,45.2999992371,..
Bosnia and Herzegovina,BIH,Literacy rate_ adult total (% of people ages 15 and above),SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,98.2641296387,..
Bosnia and Herzegovina,BIH,Life expectancy at birth_ female (years),SP.DYN.LE00.FE.IN,77.826,77.942,78.059,78.179,78.307,78.445,78.591,78.74,78.888,..
Bosnia and Herzegovina,BIH,Life expectancy at birth_ male (years),SP.DYN.LE00.MA.IN,72.528,72.649,72.81,72.97,73.131,73.294,73.459,73.627,73.796,..
Bosnia and Herzegovina,BIH,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2347.2776092725,2339.192560435,2334.3813095345,2919.9825301081,2814.9438261974,3048.8170548109,3194.4179881064,3276.0259522273,..,..
Botswana,BWA,Population_ total,SP.POP.TOTL,1864003,1895671,1930431,1967866,2007212,2047831,2089706,2132822,2176510,2219937
Botswana,BWA,Rural population,SP.RUR.TOTL,837441,847251,858289,870348,883093,896233,909712,923533,937249,950422
Botswana,BWA,Urban population,SP.URB.TOTL,1026562,1048420,1072142,1097518,1124119,1151598,1179994,1209289,1239261,1269515
Botswana,BWA,Labor force_ total,SL.TLF.TOTL.IN,912587,937883,965353,992368,1019910,1047659,1075202,1102755,1128703,..
Botswana,BWA,Labor force participation rate_ male (% of male population ages 15+) (modeled ILO estimate),SL.TLF.CACT.MA.ZS,80.9000015259,80.9000015259,81,81.0999984741,81.1999969482,81.3000030518,81.4000015259,81.5,81.5999984741,..
